caseid,race,vote2016,faminc,fips,wait,land_area,county_name,state,county_pop,income_county,region
420285244,1,,3,36067,2,778.38674,"Onondaga County","New York",464242,52.886,"NE"
418066969,1,1,7,36067,1,778.38674,"Onondaga County","New York",464242,52.886,"NE"
411982824,1,3,2,36067,1,778.38674,"Onondaga County","New York",464242,52.886,"NE"
412912205,4,2,10,36067,1,778.38674,"Onondaga County","New York",464242,52.886,"NE"
412987225,1,1,10,36067,2,778.38674,"Onondaga County","New York",464242,52.886,"NE"
412354152,1,3,6,36067,2,778.38674,"Onondaga County","New York",464242,52.886,"NE"
412899245,1,1,4,36067,1,778.38674,"Onondaga County","New York",464242,52.886,"NE"
412518553,6,2,4,36067,2,778.38674,"Onondaga County","New York",464242,52.886,"NE"
411992486,1,1,9,36067,1,778.38674,"Onondaga County","New York",464242,52.886,"NE"
418856543,1,2,8,36067,2,778.38674,"Onondaga County","New York",464242,52.886,"NE"
417080639,1,1,12,36067,2,778.38674,"Onondaga County","New York",464242,52.886,"NE"
420122918,1,2,5,36067,3,778.38674,"Onondaga County","New York",464242,52.886,"NE"
414378430,1,2,8,36067,1,778.38674,"Onondaga County","New York",464242,52.886,"NE"
412020605,1,1,2,36067,2,778.38674,"Onondaga County","New York",464242,52.886,"NE"
412935542,2,2,97,36067,1,778.38674,"Onondaga County","New York",464242,52.886,"NE"
413049158,1,2,5,36067,1,778.38674,"Onondaga County","New York",464242,52.886,"NE"
410628978,1,1,97,36067,2,778.38674,"Onondaga County","New York",464242,52.886,"NE"
410921512,1,2,6,36067,1,778.38674,"Onondaga County","New York",464242,52.886,"NE"
412300026,1,2,5,36067,3,778.38674,"Onondaga County","New York",464242,52.886,"NE"
412324661,1,1,5,36067,1,778.38674,"Onondaga County","New York",464242,52.886,"NE"
412960222,1,2,3,36067,2,778.38674,"Onondaga County","New York",464242,52.886,"NE"
420130969,1,3,9,36067,1,778.38674,"Onondaga County","New York",464242,52.886,"NE"
412294272,1,1,6,36067,2,778.38674,"Onondaga County","New York",464242,52.886,"NE"
411861931,1,2,8,36067,1,778.38674,"Onondaga County","New York",464242,52.886,"NE"
416419779,7,1,2,36067,1,778.38674,"Onondaga County","New York",464242,52.886,"NE"
412544379,4,2,5,36067,1,778.38674,"Onondaga County","New York",464242,52.886,"NE"
412905472,1,2,9,36067,1,778.38674,"Onondaga County","New York",464242,52.886,"NE"
417803293,2,2,2,36067,2,778.38674,"Onondaga County","New York",464242,52.886,"NE"
412296985,1,2,7,36067,1,778.38674,"Onondaga County","New York",464242,52.886,"NE"
413087838,1,2,12,36067,2,778.38674,"Onondaga County","New York",464242,52.886,"NE"
412386456,1,1,4,36067,1,778.38674,"Onondaga County","New York",464242,52.886,"NE"
413967193,1,3,10,36067,1,778.38674,"Onondaga County","New York",464242,52.886,"NE"
415712362,1,1,8,36067,3,778.38674,"Onondaga County","New York",464242,52.886,"NE"
414367780,1,2,9,36067,2,778.38674,"Onondaga County","New York",464242,52.886,"NE"
412040041,1,2,9,36067,1,778.38674,"Onondaga County","New York",464242,52.886,"NE"
413241551,1,3,97,36069,1,644.04438,"Ontario County","New York",109472,53.498,"NE"
413316965,1,1,97,36069,1,644.04438,"Ontario County","New York",109472,53.498,"NE"
417080249,1,1,10,36069,2,644.04438,"Ontario County","New York",109472,53.498,"NE"
412273496,1,1,6,36069,1,644.04438,"Ontario County","New York",109472,53.498,"NE"
420191357,1,2,2,36069,2,644.04438,"Ontario County","New York",109472,53.498,"NE"
412313373,1,1,9,36069,2,644.04438,"Ontario County","New York",109472,53.498,"NE"
413634158,1,,8,36069,1,644.04438,"Ontario County","New York",109472,53.498,"NE"
413383380,1,2,7,36069,1,644.04438,"Ontario County","New York",109472,53.498,"NE"
413084371,1,2,2,36069,2,644.04438,"Ontario County","New York",109472,53.498,"NE"
411901000,1,1,6,36069,1,644.04438,"Ontario County","New York",109472,53.498,"NE"
412391386,1,1,5,36069,1,644.04438,"Ontario County","New York",109472,53.498,"NE"
416678124,1,1,2,36069,1,644.04438,"Ontario County","New York",109472,53.498,"NE"
412340725,1,1,4,36069,1,644.04438,"Ontario County","New York",109472,53.498,"NE"
414142481,8,2,6,36069,2,644.04438,"Ontario County","New York",109472,53.498,"NE"
416785167,1,2,9,36069,3,644.04438,"Ontario County","New York",109472,53.498,"NE"
415523887,1,,11,36069,1,644.04438,"Ontario County","New York",109472,53.498,"NE"
417839335,1,3,3,36069,1,644.04438,"Ontario County","New York",109472,53.498,"NE"
412029365,1,2,11,36069,1,644.04438,"Ontario County","New York",109472,53.498,"NE"
410946611,1,1,8,36069,2,644.04438,"Ontario County","New York",109472,53.498,"NE"
412881799,1,1,9,36069,2,644.04438,"Ontario County","New York",109472,53.498,"NE"
412905090,1,2,9,36069,1,644.04438,"Ontario County","New York",109472,53.498,"NE"
412919943,1,1,11,36069,1,644.04438,"Ontario County","New York",109472,53.498,"NE"
414542984,1,1,5,36069,1,644.04438,"Ontario County","New York",109472,53.498,"NE"
412312616,1,1,8,36071,1,812.32105,"Orange County","New York",378227,51.848,"NE"
415702686,1,2,8,36071,2,812.32105,"Orange County","New York",378227,51.848,"NE"
413488024,7,1,97,36071,2,812.32105,"Orange County","New York",378227,51.848,"NE"
416781966,1,1,2,36071,1,812.32105,"Orange County","New York",378227,51.848,"NE"
418874721,1,2,9,36071,1,812.32105,"Orange County","New York",378227,51.848,"NE"
414552526,1,1,4,36071,4,812.32105,"Orange County","New York",378227,51.848,"NE"
412364309,1,1,97,36071,2,812.32105,"Orange County","New York",378227,51.848,"NE"
412325564,1,2,97,36071,2,812.32105,"Orange County","New York",378227,51.848,"NE"
420160563,1,1,9,36071,1,812.32105,"Orange County","New York",378227,51.848,"NE"
414351477,1,,3,36071,1,812.32105,"Orange County","New York",378227,51.848,"NE"
415539357,1,2,3,36071,4,812.32105,"Orange County","New York",378227,51.848,"NE"
418231719,2,2,4,36071,2,812.32105,"Orange County","New York",378227,51.848,"NE"
414179434,2,2,2,36071,1,812.32105,"Orange County","New York",378227,51.848,"NE"
420154431,1,,9,36071,1,812.32105,"Orange County","New York",378227,51.848,"NE"
412893810,1,3,1,36071,1,812.32105,"Orange County","New York",378227,51.848,"NE"
416907046,1,1,7,36071,2,812.32105,"Orange County","New York",378227,51.848,"NE"
417564863,1,2,6,36071,2,812.32105,"Orange County","New York",378227,51.848,"NE"
415423336,1,,9,36071,2,812.32105,"Orange County","New York",378227,51.848,"NE"
412314061,1,4,8,36071,1,812.32105,"Orange County","New York",378227,51.848,"NE"
414621186,2,2,9,36071,1,812.32105,"Orange County","New York",378227,51.848,"NE"
418175133,6,2,97,36071,1,812.32105,"Orange County","New York",378227,51.848,"NE"
412021113,1,1,10,36071,1,812.32105,"Orange County","New York",378227,51.848,"NE"
413120352,1,2,3,36071,2,812.32105,"Orange County","New York",378227,51.848,"NE"
413589107,1,1,97,36071,2,812.32105,"Orange County","New York",378227,51.848,"NE"
418065604,1,1,13,36071,2,812.32105,"Orange County","New York",378227,51.848,"NE"
413077843,1,3,4,36073,1,391.26314,"Orleans County","New York",41175,38.963,"NE"
415866862,1,1,8,36073,3,391.26314,"Orleans County","New York",41175,38.963,"NE"
413314336,1,2,2,36073,1,391.26314,"Orleans County","New York",41175,38.963,"NE"
415616764,1,,5,36073,1,391.26314,"Orleans County","New York",41175,38.963,"NE"
412983294,1,2,2,36073,1,391.26314,"Orleans County","New York",41175,38.963,"NE"
418793682,1,1,7,36073,1,391.26314,"Orleans County","New York",41175,38.963,"NE"
413087099,1,1,2,36075,1,951.6445,"Oswego County","New York",119104,40.538,"NE"
414336355,1,2,5,36075,2,951.6445,"Oswego County","New York",119104,40.538,"NE"
414300786,1,2,3,36075,1,951.6445,"Oswego County","New York",119104,40.538,"NE"
415598943,1,1,10,36075,1,951.6445,"Oswego County","New York",119104,40.538,"NE"
415449960,1,3,4,36075,1,951.6445,"Oswego County","New York",119104,40.538,"NE"
411853381,1,5,5,36075,2,951.6445,"Oswego County","New York",119104,40.538,"NE"
413728436,1,2,3,36075,2,951.6445,"Oswego County","New York",119104,40.538,"NE"
414220048,1,1,4,36075,2,951.6445,"Oswego County","New York",119104,40.538,"NE"
412345820,1,2,14,36075,1,951.6445,"Oswego County","New York",119104,40.538,"NE"
412528697,1,2,4,36075,2,951.6445,"Oswego County","New York",119104,40.538,"NE"
412318707,1,2,4,36075,2,951.6445,"Oswego County","New York",119104,40.538,"NE"
412903497,3,1,3,36075,3,951.6445,"Oswego County","New York",119104,40.538,"NE"
419536346,1,1,7,36075,1,951.6445,"Oswego County","New York",119104,40.538,"NE"
412130867,1,1,2,36075,2,951.6445,"Oswego County","New York",119104,40.538,"NE"
416456777,1,1,3,36075,1,951.6445,"Oswego County","New York",119104,40.538,"NE"
412314463,1,2,4,36075,1,951.6445,"Oswego County","New York",119104,40.538,"NE"
414146242,3,5,8,36075,2,951.6445,"Oswego County","New York",119104,40.538,"NE"
412763509,1,1,97,36075,1,951.6445,"Oswego County","New York",119104,40.538,"NE"
413710799,1,1,6,36075,2,951.6445,"Oswego County","New York",119104,40.538,"NE"
414251714,1,,8,36075,2,951.6445,"Oswego County","New York",119104,40.538,"NE"
420223503,1,3,5,36075,3,951.6445,"Oswego County","New York",119104,40.538,"NE"
414633124,1,1,5,36077,2,1001.7275,"Otsego County","New York",60244,43.522,"NE"
416686608,1,2,5,36077,2,1001.7275,"Otsego County","New York",60244,43.522,"NE"
412053957,1,1,10,36077,2,1001.7275,"Otsego County","New York",60244,43.522,"NE"
415271879,1,,5,36077,2,1001.7275,"Otsego County","New York",60244,43.522,"NE"
411853612,1,1,7,36077,1,1001.7275,"Otsego County","New York",60244,43.522,"NE"
412358675,1,2,97,36079,1,230.32001,"Putnam County","New York",99070,65.833,"NE"
412282114,1,2,14,36079,1,230.32001,"Putnam County","New York",99070,65.833,"NE"
413691636,1,1,4,36079,1,230.32001,"Putnam County","New York",99070,65.833,"NE"
412517797,1,,6,36079,2,230.32001,"Putnam County","New York",99070,65.833,"NE"
411703356,7,1,97,36079,2,230.32001,"Putnam County","New York",99070,65.833,"NE"
412014770,1,1,5,36079,3,230.32001,"Putnam County","New York",99070,65.833,"NE"
414502152,1,2,8,36079,1,230.32001,"Putnam County","New York",99070,65.833,"NE"
412386358,1,2,13,36079,1,230.32001,"Putnam County","New York",99070,65.833,"NE"
411892178,1,2,97,36079,1,230.32001,"Putnam County","New York",99070,65.833,"NE"
412964050,1,3,7,36079,1,230.32001,"Putnam County","New York",99070,65.833,"NE"
412286675,1,1,3,36079,1,230.32001,"Putnam County","New York",99070,65.833,"NE"
412894665,1,2,6,36079,1,230.32001,"Putnam County","New York",99070,65.833,"NE"
420319017,1,1,9,36079,1,230.32001,"Putnam County","New York",99070,65.833,"NE"
412339627,2,1,4,36081,3,108.77829,"Queens County","New York",2298513,49.777,"NE"
412400050,1,2,6,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
415248804,2,2,6,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
415310290,1,2,13,36081,1,108.77829,"Queens County","New York",2298513,49.777,"NE"
412929385,1,2,7,36081,3,108.77829,"Queens County","New York",2298513,49.777,"NE"
413080296,3,2,8,36081,1,108.77829,"Queens County","New York",2298513,49.777,"NE"
415661607,1,2,9,36081,3,108.77829,"Queens County","New York",2298513,49.777,"NE"
417078489,3,2,3,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
415394310,1,2,13,36081,5,108.77829,"Queens County","New York",2298513,49.777,"NE"
412435320,3,2,6,36081,4,108.77829,"Queens County","New York",2298513,49.777,"NE"
418251120,1,2,10,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
416877226,4,2,3,36081,3,108.77829,"Queens County","New York",2298513,49.777,"NE"
412765547,4,2,6,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
415222613,6,,8,36081,3,108.77829,"Queens County","New York",2298513,49.777,"NE"
412298181,1,1,97,36081,1,108.77829,"Queens County","New York",2298513,49.777,"NE"
412216614,3,1,8,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
413261069,1,4,6,36081,3,108.77829,"Queens County","New York",2298513,49.777,"NE"
415927244,1,1,5,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
411307833,1,2,11,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
415208149,2,1,6,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
412400165,4,,6,36081,3,108.77829,"Queens County","New York",2298513,49.777,"NE"
412887041,2,2,2,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
413148709,4,2,6,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
416395512,2,2,9,36081,3,108.77829,"Queens County","New York",2298513,49.777,"NE"
416265922,2,2,6,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
412933764,3,,5,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
412923180,7,,97,36081,1,108.77829,"Queens County","New York",2298513,49.777,"NE"
414512436,1,1,12,36081,3,108.77829,"Queens County","New York",2298513,49.777,"NE"
416143636,4,2,8,36081,1,108.77829,"Queens County","New York",2298513,49.777,"NE"
412283704,1,1,6,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
416023390,7,,6,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
411854216,3,4,11,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
414412288,4,2,10,36081,1,108.77829,"Queens County","New York",2298513,49.777,"NE"
416459530,1,2,6,36081,1,108.77829,"Queens County","New York",2298513,49.777,"NE"
413205217,2,2,5,36081,3,108.77829,"Queens County","New York",2298513,49.777,"NE"
412416526,3,2,1,36081,3,108.77829,"Queens County","New York",2298513,49.777,"NE"
413939407,2,3,7,36081,4,108.77829,"Queens County","New York",2298513,49.777,"NE"
416391616,6,3,11,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
419001064,1,2,7,36081,1,108.77829,"Queens County","New York",2298513,49.777,"NE"
415129765,1,2,9,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
414562927,1,2,4,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
412291094,2,2,10,36081,3,108.77829,"Queens County","New York",2298513,49.777,"NE"
416323341,3,,6,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
412943754,4,,6,36081,3,108.77829,"Queens County","New York",2298513,49.777,"NE"
413310853,1,2,11,36081,1,108.77829,"Queens County","New York",2298513,49.777,"NE"
412216606,2,1,2,36081,4,108.77829,"Queens County","New York",2298513,49.777,"NE"
413058449,1,1,6,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
416335131,1,2,14,36081,4,108.77829,"Queens County","New York",2298513,49.777,"NE"
417615519,3,3,4,36081,4,108.77829,"Queens County","New York",2298513,49.777,"NE"
413777423,2,2,8,36081,1,108.77829,"Queens County","New York",2298513,49.777,"NE"
413831380,1,2,2,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
412784023,2,2,6,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
414337224,3,2,97,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
415217970,3,1,5,36081,3,108.77829,"Queens County","New York",2298513,49.777,"NE"
413157602,3,1,7,36081,1,108.77829,"Queens County","New York",2298513,49.777,"NE"
413148452,1,2,7,36081,1,108.77829,"Queens County","New York",2298513,49.777,"NE"
416503844,1,1,11,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
415588193,7,,1,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
417615684,3,2,4,36081,1,108.77829,"Queens County","New York",2298513,49.777,"NE"
412036900,1,2,6,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
416019432,2,2,9,36081,1,108.77829,"Queens County","New York",2298513,49.777,"NE"
410743882,1,2,6,36081,1,108.77829,"Queens County","New York",2298513,49.777,"NE"
412314315,1,2,7,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
412943269,1,2,8,36081,3,108.77829,"Queens County","New York",2298513,49.777,"NE"
413813068,1,1,14,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
412745897,7,2,6,36081,1,108.77829,"Queens County","New York",2298513,49.777,"NE"
417077681,3,2,10,36081,3,108.77829,"Queens County","New York",2298513,49.777,"NE"
412062123,4,,4,36081,1,108.77829,"Queens County","New York",2298513,49.777,"NE"
412341408,2,2,2,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
414311345,2,2,6,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
412887953,1,2,7,36081,3,108.77829,"Queens County","New York",2298513,49.777,"NE"
414175913,2,,5,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
412052540,1,2,97,36081,3,108.77829,"Queens County","New York",2298513,49.777,"NE"
414429327,2,2,5,36081,1,108.77829,"Queens County","New York",2298513,49.777,"NE"
412053865,1,2,8,36081,1,108.77829,"Queens County","New York",2298513,49.777,"NE"
412968910,2,3,11,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
412899443,1,1,9,36081,1,108.77829,"Queens County","New York",2298513,49.777,"NE"
415313298,1,1,3,36081,1,108.77829,"Queens County","New York",2298513,49.777,"NE"
413171153,1,1,8,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
417619778,4,3,9,36081,3,108.77829,"Queens County","New York",2298513,49.777,"NE"
415271862,3,2,9,36081,3,108.77829,"Queens County","New York",2298513,49.777,"NE"
415973832,1,2,4,36081,3,108.77829,"Queens County","New York",2298513,49.777,"NE"
413810627,1,2,4,36081,3,108.77829,"Queens County","New York",2298513,49.777,"NE"
411800110,3,2,1,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
418841017,2,2,9,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
415285713,2,2,6,36081,3,108.77829,"Queens County","New York",2298513,49.777,"NE"
413177787,1,1,6,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
412164165,1,1,12,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
414532905,4,2,10,36081,1,108.77829,"Queens County","New York",2298513,49.777,"NE"
415809729,1,2,5,36081,3,108.77829,"Queens County","New York",2298513,49.777,"NE"
414622383,3,2,5,36081,3,108.77829,"Queens County","New York",2298513,49.777,"NE"
414383793,3,,6,36081,1,108.77829,"Queens County","New York",2298513,49.777,"NE"
414552329,1,2,3,36081,3,108.77829,"Queens County","New York",2298513,49.777,"NE"
415294402,1,1,9,36081,1,108.77829,"Queens County","New York",2298513,49.777,"NE"
414342360,2,2,11,36081,4,108.77829,"Queens County","New York",2298513,49.777,"NE"
417617919,4,1,10,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
414605225,4,,97,36081,1,108.77829,"Queens County","New York",2298513,49.777,"NE"
420095757,2,3,11,36081,1,108.77829,"Queens County","New York",2298513,49.777,"NE"
414165439,1,2,8,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
413497102,2,2,3,36081,3,108.77829,"Queens County","New York",2298513,49.777,"NE"
413310354,4,2,5,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
412359794,1,2,11,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
412311026,2,,97,36081,1,108.77829,"Queens County","New York",2298513,49.777,"NE"
412369333,4,2,9,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
413469580,1,1,3,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
415209166,2,,11,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
412451534,1,2,9,36081,1,108.77829,"Queens County","New York",2298513,49.777,"NE"
415721614,1,2,12,36081,3,108.77829,"Queens County","New York",2298513,49.777,"NE"
413020235,1,2,7,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
414523084,1,1,11,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
414761839,2,2,10,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
414332739,2,2,10,36081,3,108.77829,"Queens County","New York",2298513,49.777,"NE"
412275182,1,2,97,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
417000805,2,2,4,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
415726945,4,2,9,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
415727103,1,2,12,36081,4,108.77829,"Queens County","New York",2298513,49.777,"NE"
415708794,4,2,12,36081,3,108.77829,"Queens County","New York",2298513,49.777,"NE"
411878707,1,1,2,36081,3,108.77829,"Queens County","New York",2298513,49.777,"NE"
416360473,1,1,2,36081,1,108.77829,"Queens County","New York",2298513,49.777,"NE"
414179389,2,2,12,36081,3,108.77829,"Queens County","New York",2298513,49.777,"NE"
416407479,4,1,8,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
416445318,2,2,9,36081,1,108.77829,"Queens County","New York",2298513,49.777,"NE"
414186179,3,3,6,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
413019874,1,1,7,36081,1,108.77829,"Queens County","New York",2298513,49.777,"NE"
414388528,1,1,11,36081,1,108.77829,"Queens County","New York",2298513,49.777,"NE"
416895463,6,2,2,36081,1,108.77829,"Queens County","New York",2298513,49.777,"NE"
420218975,1,2,8,36081,3,108.77829,"Queens County","New York",2298513,49.777,"NE"
414388515,2,2,5,36081,4,108.77829,"Queens County","New York",2298513,49.777,"NE"
414632689,2,2,9,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
412880513,3,2,11,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
412345342,1,1,10,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
412657419,1,2,13,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
416678004,4,2,10,36081,1,108.77829,"Queens County","New York",2298513,49.777,"NE"
416415516,1,2,10,36081,4,108.77829,"Queens County","New York",2298513,49.777,"NE"
417256650,3,2,9,36081,3,108.77829,"Queens County","New York",2298513,49.777,"NE"
416170755,2,,3,36081,1,108.77829,"Queens County","New York",2298513,49.777,"NE"
412329428,1,1,97,36081,1,108.77829,"Queens County","New York",2298513,49.777,"NE"
410819631,4,2,6,36081,1,108.77829,"Queens County","New York",2298513,49.777,"NE"
414224242,2,,2,36081,4,108.77829,"Queens County","New York",2298513,49.777,"NE"
414165584,3,2,9,36081,3,108.77829,"Queens County","New York",2298513,49.777,"NE"
412914683,2,1,11,36081,1,108.77829,"Queens County","New York",2298513,49.777,"NE"
411483878,2,2,2,36081,1,108.77829,"Queens County","New York",2298513,49.777,"NE"
412320205,2,,1,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
415949006,1,3,2,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
412886363,4,,4,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
415517499,1,,97,36081,1,108.77829,"Queens County","New York",2298513,49.777,"NE"
413080954,2,2,4,36081,1,108.77829,"Queens County","New York",2298513,49.777,"NE"
412920053,2,2,9,36081,1,108.77829,"Queens County","New York",2298513,49.777,"NE"
415721439,5,2,3,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
419242719,4,,8,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
418785193,4,2,8,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
415272220,4,,97,36081,1,108.77829,"Queens County","New York",2298513,49.777,"NE"
416564559,3,,10,36081,3,108.77829,"Queens County","New York",2298513,49.777,"NE"
415199240,2,2,8,36081,4,108.77829,"Queens County","New York",2298513,49.777,"NE"
415285772,1,,97,36081,3,108.77829,"Queens County","New York",2298513,49.777,"NE"
412898992,2,2,4,36081,3,108.77829,"Queens County","New York",2298513,49.777,"NE"
412355257,1,2,10,36081,1,108.77829,"Queens County","New York",2298513,49.777,"NE"
412541180,2,2,7,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
412292143,1,2,4,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
418346711,2,2,8,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
418252324,1,2,12,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
412425066,1,3,8,36081,1,108.77829,"Queens County","New York",2298513,49.777,"NE"
412959487,3,2,8,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
412451737,1,1,97,36081,1,108.77829,"Queens County","New York",2298513,49.777,"NE"
415276600,2,1,2,36081,1,108.77829,"Queens County","New York",2298513,49.777,"NE"
413062007,3,2,2,36081,3,108.77829,"Queens County","New York",2298513,49.777,"NE"
415281082,4,,10,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
412334056,1,2,13,36081,3,108.77829,"Queens County","New York",2298513,49.777,"NE"
412340764,6,2,5,36081,2,108.77829,"Queens County","New York",2298513,49.777,"NE"
420042252,2,2,2,36081,6,108.77829,"Queens County","New York",2298513,49.777,"NE"
412310549,1,2,10,36083,1,652.45546,"Rensselaer County","New York",159431,49.156,"NE"
412341251,1,1,2,36083,1,652.45546,"Rensselaer County","New York",159431,49.156,"NE"
413269658,1,2,12,36083,1,652.45546,"Rensselaer County","New York",159431,49.156,"NE"
412364515,1,2,7,36083,1,652.45546,"Rensselaer County","New York",159431,49.156,"NE"
412329835,1,2,9,36083,1,652.45546,"Rensselaer County","New York",159431,49.156,"NE"
412297352,1,1,9,36083,2,652.45546,"Rensselaer County","New York",159431,49.156,"NE"
412874276,1,,3,36083,1,652.45546,"Rensselaer County","New York",159431,49.156,"NE"
419935183,1,1,9,36083,2,652.45546,"Rensselaer County","New York",159431,49.156,"NE"
420131493,1,2,4,36083,1,652.45546,"Rensselaer County","New York",159431,49.156,"NE"
412286753,1,2,4,36083,1,652.45546,"Rensselaer County","New York",159431,49.156,"NE"
412924500,1,2,6,36083,1,652.45546,"Rensselaer County","New York",159431,49.156,"NE"
413041754,1,2,12,36083,3,652.45546,"Rensselaer County","New York",159431,49.156,"NE"
415591114,5,2,7,36083,3,652.45546,"Rensselaer County","New York",159431,49.156,"NE"
413288406,1,3,5,36083,2,652.45546,"Rensselaer County","New York",159431,49.156,"NE"
412284657,1,3,10,36083,2,652.45546,"Rensselaer County","New York",159431,49.156,"NE"
413432445,1,2,10,36083,1,652.45546,"Rensselaer County","New York",159431,49.156,"NE"
412292011,1,2,10,36083,2,652.45546,"Rensselaer County","New York",159431,49.156,"NE"
412789646,1,1,10,36083,1,652.45546,"Rensselaer County","New York",159431,49.156,"NE"
414237641,1,2,12,36083,1,652.45546,"Rensselaer County","New York",159431,49.156,"NE"
412311380,1,1,8,36083,1,652.45546,"Rensselaer County","New York",159431,49.156,"NE"
413510083,3,1,4,36083,1,652.45546,"Rensselaer County","New York",159431,49.156,"NE"
412269951,1,2,9,36083,2,652.45546,"Rensselaer County","New York",159431,49.156,"NE"
412023054,1,1,3,36083,2,652.45546,"Rensselaer County","New York",159431,49.156,"NE"
412317556,1,1,11,36085,1,57.518678,"Richmond County","New York",474101,56.749,"NE"
413769075,1,1,3,36085,1,57.518678,"Richmond County","New York",474101,56.749,"NE"
416444916,1,1,97,36085,2,57.518678,"Richmond County","New York",474101,56.749,"NE"
412929963,1,2,1,36085,1,57.518678,"Richmond County","New York",474101,56.749,"NE"
411887172,1,1,9,36085,1,57.518678,"Richmond County","New York",474101,56.749,"NE"
414755917,1,1,6,36085,3,57.518678,"Richmond County","New York",474101,56.749,"NE"
418225869,2,2,2,36085,2,57.518678,"Richmond County","New York",474101,56.749,"NE"
412382281,1,1,5,36085,1,57.518678,"Richmond County","New York",474101,56.749,"NE"
414184941,1,2,9,36085,2,57.518678,"Richmond County","New York",474101,56.749,"NE"
417618759,1,2,12,36085,2,57.518678,"Richmond County","New York",474101,56.749,"NE"
